episode,total_reward,episode_length,epsilon,avg_loss,final_risk,risk_reduction,training_time,steps_per_second,avg_reward_10,avg_reward_100
40,41995.0,365,0.44570040395095073,14744.73879060092,7.5,13.5,57.3886923789978,202.7263882740499,0,0
41,32141.0,365,0.4367863958719317,14735.505329623287,7.5,10.5,58.69703769683838,278.9783362411022,0,0
42,24714.0,365,0.42805066795449304,12752.126215853756,7.5,7.5,60.15288996696472,250.71225116015674,0,0
43,40088.0,365,0.4194896545954032,13234.01852074192,10.5,15.0,61.78750824928284,223.29372181154088,0,0
44,24226.0,365,0.41109986150349515,13779.559044908498,10.5,4.5,63.4276659488678,222.53957658605793,0,0
45,52244.0,365,0.4028778642734252,14087.609071496416,10.5,16.5,64.5169324874878,335.08786606299583,0,0
46,35042.0,365,0.39482030698795667,12003.859545898438,7.5,12.0,65.52063465118408,363.6536944942221,0,0
47,36180.0,365,0.38692390084819756,14209.963651474209,4.5,10.5,67.22640466690063,213.97960840967903,0,0
48,22725.0,365,0.3791854228312336,13815.332801296287,9.0,7.5,68.62895727157593,260.23979334771667,0,0
49,36367.0,365,0.3716017143746089,11274.425919038955,10.5,10.5,70.10430431365967,247.3994182985475,0,0
50,38170.0,365,0.36416968008711675,12822.11790487211,12.0,13.5,71.97194242477417,195.43400717079413,0,0
51,35664.0,365,0.3568862864853744,13627.941111107395,18.0,10.5,73.5442316532135,232.14558326670112,0,0
52,40836.0,365,0.3497485607556669,13762.709946556613,18.0,15.0,75.09635782241821,235.16129502991433,0,0
53,36954.0,365,0.34275358954055357,15308.325619046982,15.0,12.0,76.60728430747986,241.57363287275228,0,0
54,21189.0,365,0.3358985177497425,15469.640723157909,21.0,9.0,77.8401870727539,296.0492994910822,0,0
55,36095.0,365,0.3291805473947476,15858.772361776273,4.5,12.0,79.17964053153992,272.49920301882764,0,0
56,31250.0,365,0.32259693644685267,13815.571575342467,7.5,10.5,80.46250414848328,284.5197222676519,0,0
57,38907.0,365,0.3161449977179156,14467.168509454597,4.5,12.0,81.74546074867249,284.4991014864963,0,0
58,31465.0,365,0.3098220977635573,13193.846518153361,15.0,10.5,83.07258987426758,275.02975630674354,0,0
59,46872.0,365,0.30362565580828615,15117.285548547196,13.5,13.5,84.33483624458313,289.1670030382047,0,0
60,42755.0,365,0.2975531426921204,11730.36832124893,10.5,10.5,85.5850088596344,291.95968269152286,0,0
61,27325.0,365,0.291602079838278,11018.862101850118,15.0,9.0,86.8523416519165,288.00643542312133,0,0
62,36643.0,365,0.2857700382415124,12275.896787544147,4.5,12.0,88.12210869789124,287.4543020761806,0,0
63,33955.0,365,0.2800546374766822,10498.29929508575,7.5,10.5,89.36388230323792,293.9344164092608,0,0
64,29478.0,365,0.2744535447271485,10871.795288420377,18.0,7.5,90.64568734169006,284.7546928359386,0,0
65,27687.0,365,0.2689644738326056,7439.966143547998,4.5,9.0,91.89190936088562,292.8852117663669,0,0
66,34773.0,365,0.26358518435595346,8106.150830412565,13.5,10.5,93.16732716560364,286.1807312472778,0,0
67,47487.0,365,0.25831348066883436,9086.478255096854,10.5,15.0,94.4150447845459,292.53413950299495,0,0
68,30357.0,365,0.2531472110554577,9770.407824372593,7.5,12.0,95.65971064567566,293.2513949315651,0,0
69,31890.0,365,0.2480842668343485,7633.825675483599,15.0,10.5,96.86959862709045,301.6808213709037,0,0
70,48373.0,365,0.24312258149766153,8147.810464017685,4.5,15.0,98.138667345047,287.61247900564734,0,0
71,44951.0,365,0.2382601298677083,10859.17931342974,13.5,16.5,99.36885714530945,296.7021836159999,0,0
72,26910.0,365,0.23349492727035415,11447.063878056775,10.5,12.0,100.6159200668335,292.6877174360456,0,0
73,23298.0,365,0.22882502872494703,11144.993827422677,21.0,7.5,101.8141770362854,304.60911916661325,0,0
74,33315.0,365,0.2242485281504481,9499.804307744274,10.5,10.5,103.03784322738647,298.283962288414,0,0
75,37408.0,365,0.21976355758743912,10562.259559610446,18.0,10.5,104.28068685531616,293.68135443395414,0,0
76,37132.0,365,0.21536828643569034,9408.71172276327,10.5,12.0,105.60910606384277,274.7626635155571,0,0
77,31566.0,365,0.21106092070697655,8442.047046316486,10.5,10.5,107.06493067741394,250.71701398470498,0,0
78,54365.0,365,0.206839702292837,8402.246570325877,18.0,18.0,108.46659564971924,260.40459540034726,0,0
79,32147.0,365,0.20270290824698026,11537.606175754494,4.5,9.0,109.83628344535828,266.4840857618261,0,0
80,35665.0,365,0.19864885008204064,8432.383727358465,13.5,12.0,111.0137825012207,309.97901712342843,0,0
81,41453.0,365,0.19467587308039982,12454.324504361088,12.0,10.5,112.1691026687622,315.92973987177254,0,0
82,28945.0,365,0.19078235561879184,9594.200465037724,12.0,10.5,113.27804517745972,329.1424011049092,0,0
83,51081.0,365,0.186966708506416,9819.079639842412,12.0,15.0,114.38851761817932,328.6889314997083,0,0
84,27395.0,365,0.18322737433628766,7391.300060199058,7.5,4.5,115.48758578300476,332.0995109142948,0,0
85,28715.0,365,0.1795628268495619,9045.58837455854,10.5,6.0,116.57634925842285,335.24269342323237,0,0
86,25842.0,365,0.17597157031257069,10027.802715897233,18.0,7.5,117.60102152824402,356.2114548720074,0,0
87,50949.0,365,0.17245213890631925,7866.854575964523,7.5,12.0,118.69650959968567,333.1848237467926,0,0
88,40277.0,365,0.16900309612819286,10176.832548209413,13.5,12.0,119.7000937461853,363.6964586109404,0,0
89,32886.0,365,0.16562303420562902,9084.202350271564,13.5,10.5,120.69251608848572,367.7869637174203,0,0
90,34965.0,365,0.16231057352151643,10930.200223070955,7.5,12.0,121.70575761795044,360.2300037907283,0,0
91,37750.0,365,0.1590643620510861,10340.082747869623,12.0,10.5,122.68981409072876,370.91367223009365,0,0
92,42868.0,365,0.15588307481006436,10936.720349622752,22.5,13.5,123.62828063964844,388.9323497147259,0,0
93,26612.0,365,0.1527654133138631,9586.914411320098,10.5,9.0,124.5749363899231,385.56782641852715,0,0
94,30036.0,365,0.1497101050475858,8373.61400698309,18.0,9.0,125.54542207717896,376.1003431509353,0,0
95,40697.0,365,0.14671590294663409,7554.673154731646,10.5,10.5,126.49404573440552,384.7679711753446,0,0
96,29014.0,365,0.1437815848877014,8605.555589984215,7.5,10.5,127.45377326011658,380.31627750759,0,0
97,27346.0,365,0.1409059531899474,8178.410050818038,15.0,9.0,128.4039134979248,384.1538180110946,0,0
98,28952.0,365,0.13808783412614842,8250.794279918931,18.0,6.0,129.3919644355774,369.41415274314426,0,0
99,32284.0,365,0.13532607744362546,7634.682501973191,13.5,12.0,130.4133529663086,357.356665967945,0,0
100,32657.0,365,0.13261955589475294,6545.981972723138,18.0,10.5,131.44240593910217,354.69505423917224,0,0
101,46256.0,365,0.12996716477685788,8633.973894511184,13.5,16.5,132.54505848884583,331.01995736087144,0,0
102,33349.0,365,0.12736782148132073,9035.509853248073,7.5,10.5,133.61935210227966,339.75814007990385,0,0
103,38168.0,365,0.12482046505169431,6910.951646945901,4.5,12.0,134.69340920448303,339.83295604230216,0,0
104,42724.0,365,0.12232405575066042,8081.649440901247,4.5,13.5,135.81149983406067,326.44938643111624,0,0
105,24616.0,365,0.11987757463564722,7059.967712067904,10.5,7.5,136.97117495536804,314.7433218956298,0,0
106,41932.0,365,0.11748002314293426,6397.57625665534,4.5,12.0,138.12631249427795,315.9796887429056,0,0
107,42492.0,365,0.11513042268007558,7040.428818626926,7.5,15.0,139.23698925971985,328.6284645153092,0,0
108,35940.0,365,0.11282781422647406,8048.747040380191,16.5,13.5,140.4074490070343,311.843274266774,0,0
109,36835.0,365,0.11057125794194458,7170.2374341154755,7.5,12.0,141.61506700515747,302.24789674157574,0,0
110,29932.0,365,0.10835983278310568,7392.558167590833,13.5,10.5,142.83271193504333,299.758978205751,0,0
111,41682.0,365,0.10619263612744358,7643.680603529003,13.5,12.0,144.06661176681519,295.81007355829587,0,0
112,42361.0,365,0.1040687834048947,7637.421590057791,15.0,13.5,145.25614023208618,306.8442754052518,0,0
113,27238.0,365,0.1019874077367968,7361.99928220984,13.5,9.0,146.51792883872986,289.2719097938997,0,0
114,46773.0,365,0.1,6821.363831987773,10.5,13.5,147.79180645942688,286.5267385734312,0,0
115,38594.0,365,0.1,8087.031244565363,18.0,13.5,149.06433486938477,286.83053136085164,0,0
116,33584.0,365,0.1,7442.10737522073,13.5,10.5,150.73550510406494,218.4098258965537,0,0
117,38149.0,365,0.1,6998.538447549899,7.5,13.5,152.48794674873352,208.28082984128616,0,0
118,41967.0,365,0.1,8735.059642133321,12.0,13.5,153.89063692092896,260.2142705746035,0,0
119,43450.0,365,0.1,8034.803919543959,18.0,13.5,155.31544065475464,256.175634113446,0,0
120,40827.0,365,0.1,8461.335544115876,13.5,16.5,156.5742690563202,289.9521487965039,0,0
121,34979.0,365,0.1,7114.406682847951,18.0,12.0,157.8435845375061,287.55656525908194,0,0
122,26477.0,365,0.1,8619.999666564105,18.0,7.5,159.078675031662,295.52490422935153,0,0
123,29499.0,365,0.1,7890.848933724182,9.0,10.5,160.347008228302,287.7792688600552,0,0
124,34231.0,365,0.1,8459.819176075556,13.5,10.5,161.6055417060852,290.0200959635302,0,0
125,47017.0,365,0.1,9071.115023427466,12.0,15.0,162.88268113136292,285.7949514170169,0,0
126,43093.0,365,0.1,7352.812488127408,12.0,13.5,164.1341576576233,291.65549040754433,0,0
127,53550.0,365,0.1,7682.489288246468,12.0,16.5,165.41966485977173,283.9346208173585,0,0
128,35163.0,365,0.1,6400.260627976509,18.0,12.0,166.66996240615845,291.93050970533136,0,0
129,30091.0,365,0.1,8597.095127387896,7.5,10.5,167.93442153930664,288.6609700791511,0,0
130,33952.0,365,0.1,7770.734214970837,15.0,10.5,169.1759967803955,293.9813777857662,0,0
131,27837.0,365,0.1,7715.372240792888,13.5,12.0,170.42923784255981,291.2448458795763,0,0
132,29211.0,365,0.1,7240.106939697265,12.0,9.0,171.65987920761108,296.5933133450246,0,0
133,38803.0,365,0.1,6649.456560443199,10.5,15.0,172.88477897644043,297.9835650951553,0,0
134,37770.0,365,0.1,6977.5078241217625,7.5,12.0,174.08115792274475,305.0872811892123,0,0
135,45689.0,365,0.1,8991.721962957512,12.0,13.5,175.27723336219788,305.1646977776644,0,0
136,47464.0,365,0.1,6648.472759508107,16.5,15.0,176.4777488708496,304.0360556523936,0,0
137,43205.0,365,0.1,6808.952558459974,16.5,12.0,177.666157245636,307.13348016048,0,0
138,47676.0,365,0.1,8467.173085837168,13.5,15.0,178.90938305854797,293.59107268297987,0,0
139,39612.0,365,0.1,9143.521765972817,12.0,13.5,180.13124251365662,298.72502804960146,0,0
140,25697.0,365,0.1,8391.281990532027,13.5,9.0,181.30045795440674,312.1751452117589,0,0
141,39560.0,365,0.1,7326.068037226429,13.5,16.5,182.42526173591614,324.5010427598299,0,0
142,30424.0,365,0.1,7523.232349886959,7.5,7.5,183.5494749546051,324.67150708800216,0,0
143,23300.0,365,0.1,6917.479438259177,15.0,7.5,184.64309930801392,333.7526261757975,0,0
144,35409.0,365,0.1,7561.781310867937,21.0,7.5,185.73613119125366,333.93353441634304,0,0
145,31383.0,365,0.1,5352.633411647849,16.5,10.5,186.80228805541992,342.35112324248075,0,0
146,37327.0,365,0.1,7236.340195496442,7.5,12.0,187.8120415210724,361.4743721272106,0,0
147,29477.0,365,0.1,6789.1448119281085,4.5,15.0,188.84302139282227,354.0321300167451,0,0
148,47574.0,365,0.1,7248.053788694617,4.5,18.0,189.8725142478943,354.54349993955543,0,0
149,46863.0,365,0.1,7483.617297363281,13.5,13.5,190.88884615898132,359.1346449110386,0,0
150,33974.0,365,0.1,9746.147695713827,15.0,10.5,191.90246105194092,360.0973136200257,0,0
151,42437.0,365,0.1,8261.264730375107,18.0,12.0,192.88952541351318,369.78338415400015,0,0
152,42654.0,365,0.1,8253.307903216637,4.5,15.0,193.8472137451172,381.12608032789984,0,0
153,34777.0,365,0.1,8033.118963204998,18.0,13.5,194.79559206962585,384.86750547477783,0,0
154,39902.0,365,0.1,7774.4983683546925,10.5,12.0,195.77735877037048,371.7787532650708,0,0
155,32338.0,365,0.1,7658.646763715352,10.5,12.0,196.7718436717987,367.024174500596,0,0
156,47384.0,365,0.1,9470.175679998529,12.0,13.5,197.79964208602905,355.12800462270167,0,0
157,37066.0,365,0.1,8718.335515186885,7.5,12.0,198.84344005584717,349.6845276137127,0,0
158,35765.0,365,0.1,7833.982417276461,13.5,13.5,199.86071252822876,358.8025921368723,0,0
159,26634.0,365,0.1,8108.3106599154535,16.5,6.0,200.93739652633667,339.0038308746352,0,0
160,26724.0,365,0.1,8739.433438988255,9.0,9.0,202.03412318229675,332.8085425994102,0,0
161,31551.0,365,0.1,7822.897457509498,10.5,7.5,203.10682678222656,340.2617461374075,0,0
162,38281.0,365,0.1,7733.845112087302,9.0,12.0,204.26712274551392,314.57491153022806,0,0
163,27705.0,365,0.1,7272.029349214737,13.5,13.5,205.37357425689697,329.8834121919654,0,0
164,28951.0,365,0.1,5564.064244852981,15.0,9.0,206.5576913356781,308.24654634296223,0,0
165,45355.0,365,0.1,7859.552850592626,12.0,15.0,207.71631169319153,315.0298522143565,0,0
166,16712.0,365,0.1,9670.254588756823,18.0,4.5,208.94270849227905,297.61982440884617,0,0
167,28876.0,365,0.1,9159.777719241625,10.5,16.5,210.17569398880005,296.0294350824787,0,0
168,29220.0,365,0.1,9467.487984936857,10.5,12.0,211.40858626365662,296.0518185114458,0,0
169,24062.0,365,0.1,7743.295445439587,7.5,10.5,212.67487144470215,288.24470621904527,0,0
170,16280.0,365,0.1,6910.729933312821,10.5,4.5,213.95374298095703,285.40786908815403,0,0
171,28726.0,365,0.1,6683.324103284862,10.5,13.5,215.20706844329834,291.22523316342097,0,0
172,26437.0,365,0.1,7185.9964480883455,12.0,12.0,216.4895043373108,284.6146163750905,0,0
173,24935.0,365,0.1,7741.85739620679,7.5,7.5,217.74979615211487,289.61546501572917,0,0
174,43879.0,365,0.1,7051.332208670002,13.5,13.5,218.9917950630188,293.88109506018156,0,0
175,31710.0,365,0.1,7743.004234334867,7.5,12.0,220.20675206184387,300.42215514867934,0,0
176,29654.0,365,0.1,7042.625725147822,15.0,9.0,221.37218070030212,313.18948921905616,0,0
177,29014.0,365,0.1,5287.574080961044,4.5,9.0,222.61975765228271,292.56712335102395,0,0
178,45050.0,365,0.1,5229.71190536708,7.5,13.5,223.8522527217865,296.1472293328954,0,0
179,35891.0,365,0.1,5793.77899562888,4.5,12.0,225.12587714195251,286.58370098810025,0,0
180,31587.0,365,0.1,6707.1313915513965,21.0,12.0,226.37968063354492,291.1141996712959,0,0
181,39599.0,365,0.1,5227.44698511411,10.5,13.5,227.63861966133118,289.9266699530507,0,0
182,31458.0,365,0.1,6539.034562704008,13.5,10.5,228.94060397148132,280.34131990262443,0,0
183,37873.0,365,0.1,5856.731295232904,4.5,12.0,230.23151850700378,282.7452863502514,0,0
184,41293.0,365,0.1,5822.496583954276,15.0,15.0,231.52899384498596,281.3155590052639,0,0
185,43912.0,365,0.1,7995.613334091396,7.5,15.0,232.80414605140686,286.24033912350217,0,0
186,42523.0,365,0.1,6121.8726008167005,18.0,15.0,234.09676837921143,282.37172772648034,0,0
187,33155.0,365,0.1,7544.6954521283715,12.0,12.0,235.3789255619049,284.6764850103863,0,0
188,43162.0,365,0.1,6453.917268768729,10.5,13.5,236.6438057422638,288.5648820083796,0,0
189,47524.0,365,0.1,6514.505435891348,12.0,15.0,237.89081192016602,292.7010358633683,0,0
190,23876.0,365,0.1,6113.0972334352255,7.5,7.5,239.2337622642517,271.78964703158783,0,0
191,19251.0,365,0.1,6596.292220609482,13.5,7.5,240.48486471176147,291.7426951937531,0,0
192,27045.0,365,0.1,7820.2096241572135,22.5,9.0,241.7775957584381,282.3479802224486,0,0
193,30234.0,365,0.1,6500.13967368766,22.5,9.0,243.27054834365845,244.4819772666334,0,0
194,27732.0,365,0.1,8584.923401631395,22.5,7.5,244.57924675941467,278.9030655233783,0,0
195,36713.0,365,0.1,6256.363309426503,10.5,12.0,245.850932598114,287.0205744944962,0,0
196,32849.0,365,0.1,6916.553004685494,15.0,10.5,247.05435919761658,303.30059195207485,0,0
197,31123.0,365,0.1,8150.225555670751,16.5,7.5,248.15829491615295,330.63519358167457,0,0
198,29226.0,365,0.1,8028.875325660183,4.5,12.0,249.2830286026001,324.5212661434348,0,0
199,37543.0,365,0.1,7914.9233905949,18.0,10.5,250.41208505630493,323.278786284163,0,0
200,39279.0,365,0.1,6209.771342321945,7.5,13.5,251.464204788208,346.91869084119094,0,0
201,40638.0,365,0.1,7569.767348365262,12.0,13.5,252.5806531906128,326.9295734704843,0,0
202,34885.0,365,0.1,4882.443425593964,7.5,12.0,253.6831579208374,331.0643392211477,0,0
203,46477.0,365,0.1,6673.05691645374,7.5,13.5,254.74035787582397,345.2516227213006,0,0
204,35552.0,365,0.1,5743.404584576332,10.5,15.0,255.79769730567932,345.2060801798862,0,0
205,40384.0,365,0.1,6960.774954265437,18.0,12.0,256.8627510070801,342.70572415264377,0,0
206,40033.0,365,0.1,6957.032260006421,15.0,12.0,257.91997718811035,345.2430582491868,0,0
207,35866.0,365,0.1,5437.047211863896,10.5,16.5,259.01355242729187,333.7676155443887,0,0
208,29207.0,365,0.1,6887.80983359977,12.0,7.5,260.09737062454224,336.77234883673356,0,0
209,50723.0,365,0.1,5997.703866033685,10.5,15.0,261.18599033355713,335.28696658477156,0,0
210,27884.0,365,0.1,5268.666249732449,13.5,10.5,262.2369191646576,347.3118152232972,0,0
211,35504.0,365,0.1,6521.885619615528,7.5,13.5,263.3238694667816,335.8019214740075,0,0
212,35726.0,365,0.1,5916.565420574031,18.0,13.5,264.43689036369324,327.93634064984013,0,0
213,24498.0,365,0.1,6192.82281335282,18.0,7.5,265.5774943828583,320.0058862384094,0,0
214,37835.0,365,0.1,6457.563531076092,12.0,10.5,266.7224214076996,318.7976107478033,0,0
215,29887.0,365,0.1,6404.104473375294,15.0,12.0,267.8588478565216,321.18224666307776,0,0
216,34442.0,365,0.1,6488.850968285129,7.5,10.5,269.0801169872284,298.86942265441763,0,0
217,31993.0,365,0.1,6174.959148082994,7.5,10.5,270.3100161552429,296.7722960486538,0,0
218,32332.0,365,0.1,7376.562199255538,10.5,10.5,271.5404522418976,296.6427951510835,0,0
219,45247.0,365,0.1,6427.841207760327,10.5,16.5,272.8285517692566,283.3631969016864,0,0
220,23984.0,365,0.1,6231.446636461232,7.5,9.0,274.10795497894287,285.2892639604219,0,0
221,33183.0,365,0.1,6574.464340920645,15.0,10.5,275.3999798297882,282.5023061756052,0,0
222,28040.0,365,0.1,6264.641187526755,4.5,9.0,276.71909284591675,276.70108287706626,0,0
223,31619.0,365,0.1,6556.800138792273,10.5,9.0,278.026784658432,279.1177527508921,0,0
224,38417.0,365,0.1,6396.564144353997,7.5,13.5,279.34501600265503,276.88614870186865,0,0
225,35696.0,365,0.1,6378.456040641053,18.0,10.5,280.6432342529297,281.1545746817059,0,0
226,33912.0,365,0.1,7185.939761728783,4.5,12.0,281.9246027469635,284.8517047980174,0,0
227,27319.0,365,0.1,5879.683820374371,7.5,9.0,283.2307481765747,279.4482082356233,0,0
228,25587.0,365,0.1,6272.494093385461,16.5,7.5,284.51011323928833,285.29777046264604,0,0
229,39435.0,365,0.1,7466.247466204917,13.5,12.0,285.8015296459198,282.6354056876712,0,0
230,30750.0,365,0.1,5096.234755675433,4.5,10.5,287.0860130786896,284.1609246862282,0,0
231,28366.0,365,0.1,6287.803070820848,12.0,7.5,288.4040951728821,276.917501275677,0,0
232,31996.0,365,0.1,7445.268120083743,10.5,9.0,289.81246066093445,259.16568042629285,0,0
233,23022.0,365,0.1,5570.695554424965,22.5,9.0,291.14148569107056,274.63741594288825,0,0
234,41279.0,365,0.1,5430.991779400551,10.5,12.0,292.4422206878662,280.6105785568723,0,0
235,29770.0,365,0.1,5319.369738017043,21.0,9.0,293.7638738155365,276.1692855396899,0,0
236,21757.0,365,0.1,6162.124038236435,16.5,7.5,294.98726511001587,298.3509868405026,0,0
237,34609.0,365,0.1,4977.54169470382,13.5,12.0,296.2544357776642,288.0432836070826,0,0
238,37128.0,365,0.1,5157.956115346412,13.5,12.0,297.5741038322449,276.5847053227148,0,0
239,33998.0,365,0.1,6226.990474084306,7.5,7.5,298.89933800697327,275.4230210481907,0,0
240,39054.0,365,0.1,5952.143095836901,10.5,12.0,300.15809893608093,289.9676908932565,0,0
241,47864.0,365,0.1,6749.602546336553,13.5,16.5,301.3397147655487,308.8990439171793,0,0
242,31871.0,365,0.1,7058.7931117645685,10.5,10.5,302.54502630233765,302.8262725937173,0,0
243,25746.0,365,0.1,6025.53922813102,10.5,10.5,303.70087146759033,315.78624107512303,0,0
244,26801.0,365,0.1,5780.0912952579865,4.5,9.0,304.8423354625702,319.7647946893328,0,0
245,20959.0,365,0.1,4913.80978661106,16.5,9.0,305.9570016860962,327.452283290152,0,0
246,37728.0,365,0.1,5993.06600308353,10.5,12.0,307.0865023136139,323.1516575622975,0,0
247,33390.0,365,0.1,5523.3483809797735,21.0,10.5,308.18497252464294,332.2802897477448,0,0
248,22962.0,365,0.1,5088.1681485946865,10.5,10.5,309.24491024017334,344.3598568594694,0,0
249,31453.0,365,0.1,6266.741430036989,13.5,12.0,310.32309794425964,338.53103556705327,0,0
250,30726.0,365,0.1,6144.26334044574,18.0,13.5,311.37584614753723,346.71158674374584,0,0
251,55217.0,365,0.1,4891.611001168865,13.5,18.0,312.434853553772,344.6623676577891,0,0
252,48200.0,365,0.1,5835.200859926825,18.0,15.0,313.45363330841064,358.27174454350404,0,0
253,46625.0,365,0.1,5831.472332178403,10.5,16.5,314.44399428367615,368.55248653365834,0,0
254,31117.0,365,0.1,5542.318789129388,13.5,12.0,315.43508553504944,368.2809221595318,0,0
255,45867.0,365,0.1,5012.951037764876,12.0,13.5,316.39688205718994,379.49814913832614,0,0
256,39250.0,365,0.1,6553.572634469646,7.5,13.5,317.39169931411743,366.9015565002447,0,0
257,28533.0,365,0.1,5634.234853248074,18.0,9.0,318.47325801849365,337.4759026238067,0,0
258,37118.0,365,0.1,5829.564178968456,4.5,12.0,319.54930782318115,339.2036301758366,0,0
259,32344.0,365,0.1,5460.222706332272,7.5,15.0,320.86438727378845,277.5497707240761,0,0
260,37670.0,365,0.1,6333.487535784996,16.5,9.0,321.966609954834,331.1490557005895,0,0
261,36500.0,365,0.1,5480.319722800059,15.0,12.0,323.05972623825073,333.907751203853,0,0
262,46481.0,365,0.1,6215.081811398023,13.5,13.5,324.1520550251007,334.14847653386107,0,0
263,33091.0,365,0.1,5529.913592863736,7.5,9.0,325.256795167923,330.39443924572083,0,0
264,46346.0,365,0.1,6808.315304189186,7.5,15.0,326.3658046722412,329.1225175066317,0,0
265,24523.0,365,0.1,5354.330546674337,18.0,7.5,327.43870854377747,340.1982318111769,0,0
266,29416.0,365,0.1,5516.53296124184,18.0,7.5,328.6091408729553,311.8505793977734,0,0
267,40467.0,365,0.1,6863.73775041136,21.0,13.5,329.8159930706024,302.4396862446055,0,0
268,50522.0,365,0.1,6732.133444297477,10.5,18.0,331.07421350479126,290.0922525831576,0,0
269,42438.0,365,0.1,7301.617175042139,13.5,15.0,332.33853483200073,288.69243296370246,0,0
270,35880.0,365,0.1,6205.425361361569,4.5,10.5,333.60801815986633,287.51854552802945,0,0
