episode,total_reward,episode_length,epsilon,avg_loss,final_risk,risk_reduction,training_time,steps_per_second,avg_reward_10,avg_reward_100
51,35669.0,365,0.7744209942832987,813824.0614960135,18.0,10.5,62.1226863861084,350.3504967407254,0,0
52,39539.0,365,0.7705488893118821,982015.3210248555,18.0,15.0,63.1314742565155,361.82036948233855,0,0
53,33572.0,365,0.7666961448653228,953351.9575937768,15.0,12.0,64.12257099151611,368.27888450240454,0,0
54,19028.0,365,0.7628626641409961,873614.0106478756,22.5,7.5,65.11106872558594,369.2471792496973,0,0
55,35141.0,365,0.7590483508202912,1167715.062984268,4.5,12.0,66.07943344116211,376.9241011459478,0,0
56,30871.0,365,0.7552531090661897,957090.803383856,7.5,10.5,67.07050108909607,368.2896932019739,0,0
57,37095.0,365,0.7514768435208588,1046801.6283370345,4.5,12.0,68.01627779006958,385.92619127146685,0,0
58,29725.0,365,0.7477194593032545,1118793.3492756046,15.0,10.5,68.98249650001526,377.76126278958156,0,0
59,46243.0,365,0.7439808620067382,1075314.4091034355,13.5,13.5,69.93642735481262,382.627313252735,0,0
60,43012.0,365,0.7402609576967045,987808.7006207192,10.5,10.5,70.88947486877441,382.98195488985135,0,0
61,27303.0,365,0.736559652908221,1246508.6404203232,15.0,9.0,71.83332920074463,386.7122156849075,0,0
62,33793.0,365,0.7328768546436799,1176661.925561189,4.5,12.0,72.7655577659607,391.53488062812494,0,0
63,31641.0,365,0.7292124703704614,1432240.8276868847,7.5,10.5,73.69316697120667,393.4846678275621,0,0
64,27921.0,365,0.7255664080186092,1571969.2126953125,18.0,7.5,74.63301992416382,388.3586244545639,0,0
65,26311.0,365,0.7219385759785161,1339126.374488308,4.5,9.0,75.56379055976868,392.14816845055054,0,0
66,33110.0,365,0.7183288830986235,1477817.6794353328,13.5,10.5,76.5197422504425,381.81845752343406,0,0
67,44968.0,365,0.7147372386831304,1820115.1415921983,10.5,15.0,77.51695418357849,366.0204895985999,0,0
68,28151.0,365,0.7111635524897147,1894756.7747398063,10.5,9.0,78.47636365890503,380.44235478888834,0,0
69,30167.0,365,0.7076077347272661,1720503.7454375802,15.0,10.5,79.44279098510742,377.67971797142707,0,0
70,45781.0,365,0.7040696960536298,1862490.5160671286,4.5,15.0,80.41429281234741,375.70696190758065,0,0
71,41295.0,365,0.7005493475733616,1838221.2166390198,13.5,16.5,81.39215183258057,373.2644404230906,0,0
72,25255.0,365,0.6970466008354949,1959269.4086552868,10.5,12.0,82.39711236953735,363.1983412058048,0,0
73,23476.0,365,0.6935613678313174,1590988.4436623768,18.0,10.5,83.4149100780487,358.6174314872991,0,0
74,30168.0,365,0.6900935609921608,2006978.6336479292,10.5,10.5,84.474782705307,344.3810044837077,0,0
75,36363.0,365,0.6866430931872,2137709.3442636984,16.5,12.0,85.55055594444275,339.29083446362245,0,0
76,36139.0,365,0.683209877721264,1713009.0411193012,10.5,12.0,86.60355758666992,346.6281393711782,0,0
77,31600.0,365,0.6797938283326577,2346723.0373474956,10.5,10.5,87.69314122200012,334.99034692218567,0,0
78,49234.0,365,0.6763948591909944,2311844.4441807577,18.0,18.0,88.77374982833862,337.772619854245,0,0
79,30551.0,365,0.6730128848950394,2146956.3412617724,4.5,9.0,89.92184901237488,317.91678373710437,0,0
80,33247.0,365,0.6696478204705641,2611302.6045370023,13.5,12.0,91.07366943359375,316.8896759216615,0,0
81,38709.0,365,0.6662995813682113,2761201.4163159514,12.0,10.5,92.25869464874268,308.01032360659883,0,0
82,26428.0,365,0.6629680834613703,2994721.3822192047,12.0,10.5,93.43685817718506,309.80419202294974,0,0
83,48761.0,365,0.6596532430440635,3012552.0397648225,12.0,15.0,94.66872382164001,296.2985465525307,0,0
84,26705.0,365,0.6563549768288431,2692452.496881689,7.5,4.5,95.91420149803162,293.06025063209336,0,0
85,27753.0,365,0.6530732019446989,3158756.4215753423,10.5,6.0,97.14738440513611,295.9820460510747,0,0
86,24238.0,365,0.6498078359349754,2953148.738678564,18.0,7.5,98.43097281455994,284.35906504004635,0,0
87,49707.0,365,0.6465587967553006,3253529.715414972,7.5,12.0,99.70021080970764,287.57412037410984,0,0
88,40088.0,365,0.6433260027715241,2824754.2141206926,13.5,12.0,101.01023721694946,278.62033771401957,0,0
89,30525.0,365,0.6401093727576664,3709137.463332085,13.5,10.5,102.3417592048645,274.1223977619284,0,0
90,33562.0,365,0.6369088258938781,2903038.8141186857,7.5,12.0,103.65770244598389,277.3675859222613,0,0
91,36257.0,365,0.6337242817644086,3486596.1512668557,12.0,10.5,105.03485751152039,265.0391441996452,0,0
92,43026.0,365,0.6305556603555866,4438034.0538099315,21.0,15.0,106.42401838302612,262.7485466131577,0,0
93,26058.0,365,0.6274028820538087,4129008.6665413636,10.5,9.0,107.8291540145874,259.7614008225241,0,0
94,30183.0,365,0.6242658676435396,3991978.822979987,18.0,9.0,109.20996451377869,264.3375033820889,0,0
95,38505.0,365,0.6211445383053219,4188001.314498609,10.5,10.5,110.54914927482605,272.5538780134692,0,0
96,29619.0,365,0.6180388156137954,5156067.995300461,9.0,9.0,111.95961785316467,258.7792493966295,0,0
97,24725.0,365,0.6149486215357264,4501577.355823255,15.0,9.0,113.4279625415802,248.57923543406352,0,0
98,31435.0,365,0.6118738784280477,4314413.943882438,18.0,6.0,114.87376666069031,252.454668772598,0,0
99,33791.0,365,0.6088145090359075,4351207.735554902,13.5,12.0,116.21678113937378,271.7766679312361,0,0
100,30521.0,365,0.6057704364907279,4612742.502021351,16.5,12.0,117.59207081794739,265.3986325110521,0,0
101,45927.0,365,0.6027415843082743,5429883.554411922,13.5,16.5,118.99114060401917,260.88762950476166,0,0
102,34051.0,365,0.599727876386733,4681220.16670457,7.5,10.5,120.42691349983215,254.2184777720876,0,0
103,41539.0,365,0.5967292370047993,4782982.291998876,4.5,12.0,121.84681224822998,257.06058295484485,0,0
104,43697.0,365,0.5937455908197753,5261699.205634632,4.5,13.5,123.34067964553833,244.33226179087717,0,0
105,23624.0,365,0.5907768628656764,5062436.063987586,10.5,7.5,124.70438981056213,267.6521810583035,0,0
106,43072.0,365,0.587822978551348,4900479.978082192,4.5,12.0,126.03683137893677,273.9332130303033,0,0
107,41090.0,365,0.5848838636585912,4617559.863155501,7.5,15.0,127.33929443359375,280.23827523931317,0,0
108,31927.0,365,0.5819594443402983,4881092.154541684,16.5,13.5,128.67451977729797,273.36209705801843,0,0
109,35495.0,365,0.5790496471185969,4992872.497101081,7.5,12.0,130.00896382331848,273.52214661115187,0,0
110,30346.0,365,0.5761543988830038,5584390.641768782,13.5,10.5,131.21026492118835,303.8372316875527,0,0
111,40968.0,365,0.5732736268885888,5562179.207736248,13.5,12.0,132.4645073413849,291.0123227556013,0,0
112,43795.0,365,0.5704072587541459,5559451.917802868,15.0,13.5,133.71035313606262,292.9736581840896,0,0
113,28978.0,365,0.5675552224603752,7078277.210724797,10.5,12.0,134.99128699302673,284.9483585866576,0,0
114,45724.0,365,0.5647174463480732,5587903.802790561,10.5,13.5,136.15781545639038,312.8942082969276,0,0
115,40822.0,365,0.5618938591163328,5922601.111194349,18.0,13.5,137.3144097328186,315.5817104051281,0,0
116,34526.0,365,0.5590843898207511,6406310.496388056,10.5,13.5,138.4835822582245,312.18660383187546,0,0
117,37505.0,365,0.5562889678716475,8343797.838671875,7.5,13.5,139.6287271976471,318.73694537220445,0,0
118,41299.0,365,0.5535075230322892,7314093.964006314,12.0,13.5,140.74097752571106,328.16353548336207,0,0
119,43377.0,365,0.5507399854171278,7092086.019467038,18.0,13.5,141.807067155838,342.37271396827555,0,0
120,39150.0,365,0.5479862854900421,8087184.3208930865,16.5,13.5,142.85828280448914,347.2170533880019,0,0
121,32864.0,365,0.5452463540625919,7149698.610928136,18.0,12.0,143.93159747123718,340.0680260019974,0,0
122,26867.0,365,0.542520122292279,6575777.898026809,16.5,9.0,144.967031955719,352.5090244436529,0,0
123,30616.0,365,0.5398075216808176,6222706.582831228,9.0,10.5,145.98353934288025,359.0726487677731,0,0
124,32194.0,365,0.5371084840724134,5582062.557288099,13.5,10.5,146.9896755218506,362.77395409191524,0,0
125,46706.0,365,0.5344229416520514,7423609.939825022,12.0,15.0,147.99166822433472,364.2741100759471,0,0
126,41024.0,365,0.5317508269437912,7875165.21836205,12.0,13.5,148.98673725128174,366.8087239333126,0,0
127,54086.0,365,0.5290920728090721,6431636.714442423,12.0,16.5,149.9889304637909,364.2012293080319,0,0
128,33573.0,365,0.5264466124450268,8277438.023478971,18.0,12.0,150.96787571907043,372.8502671947402,0,0
129,28477.0,365,0.5238143793828016,9190180.986218428,7.5,10.5,151.95758605003357,368.7947761895149,0,0
130,35014.0,365,0.5211953074858876,7683878.129877461,15.0,10.5,152.9408733844757,371.20380504756554,0,0
131,28137.0,365,0.5185893309484582,9683353.808213826,13.5,12.0,153.9589717388153,358.51153127220323,0,0
132,28957.0,365,0.515996384293716,7902247.365277183,12.0,9.0,154.98549461364746,355.56928047967864,0,0
133,35636.0,365,0.5134164023722474,8338951.9483144265,13.5,12.0,156.0472855567932,343.7588183966045,0,0
134,38395.0,365,0.5108493203603861,9516979.447800728,7.5,12.0,157.14484930038452,332.5547168729293,0,0
135,44348.0,365,0.5082950737585842,7477702.674007384,12.0,13.5,158.32408571243286,309.5223284074082,0,0
136,44310.0,365,0.5057535983897913,9040934.483280715,16.5,15.0,159.47311878204346,317.65839439564394,0,0
137,39289.0,365,0.5032248303978423,9720760.247115796,16.5,12.0,160.63209080696106,314.9342625642321,0,0
138,45572.0,365,0.5007087062458531,8813614.125531089,13.5,15.0,161.8320653438568,304.17312099324107,0,0
139,37227.0,365,0.4982051627146238,11204783.758138912,12.0,13.5,163.03546261787415,303.30798305825516,0,0
140,25117.0,365,0.4957141369010507,10460977.909669306,13.5,9.0,164.2148208618164,309.490353651922,0,0
141,41078.0,365,0.4932355662165454,10374838.961678617,13.5,16.5,165.44609475135803,296.4409487607025,0,0
142,29189.0,365,0.4907693883854627,10242375.926581228,7.5,7.5,166.62327933311462,310.0618251857733,0,0
143,21526.0,365,0.4883155414435354,8883370.719178082,15.0,7.5,167.7432997226715,325.886924383944,0,0
144,33529.0,365,0.4858739637363177,9188741.906734267,21.0,7.5,168.88699507713318,319.1409308222671,0,0
145,34492.0,365,0.4834445939176361,11535266.831134953,16.5,10.5,170.04992842674255,313.8614952633374,0,0
146,34067.0,365,0.4810273709480479,11722804.58940229,7.5,12.0,171.25655126571655,302.4971749336043,0,0
147,40675.0,365,0.4786222340933077,9439560.951880885,4.5,15.0,172.48895525932312,296.16911491161767,0,0
148,46444.0,365,0.47622912292284114,7845872.5714870505,7.5,15.0,173.72097730636597,296.26093207998105,0,0
149,43914.0,365,0.4738479773082269,12467093.311518086,13.5,13.5,174.9753394126892,290.9845555442357,0,0
150,33582.0,365,0.4714787374216858,9414798.436704034,13.5,12.0,176.2602355480194,284.06965354145154,0,0
151,40186.0,365,0.46912134373457737,10697231.982231913,18.0,12.0,177.55900812149048,281.0345763804586,0,0
152,38946.0,365,0.46677573701590447,9454249.714835724,4.5,15.0,178.88863110542297,274.51390688244226,0,0
153,31522.0,365,0.46444185833082496,10341079.776931722,18.0,13.5,180.2439284324646,269.3135983649657,0,0
154,40520.0,365,0.46211964903917085,10231298.68664116,10.5,12.0,181.5927495956421,270.60666748447954,0,0
155,30418.0,365,0.459809050793975,12213427.484962275,10.5,12.0,183.0228807926178,255.22133967279635,0,0
156,46010.0,365,0.4575100055400051,11235569.234538207,12.0,13.5,184.46949362754822,252.31353627355034,0,0
157,35358.0,365,0.45522245551230506,8207598.5031009205,7.5,12.0,185.91677951812744,252.19619867497084,0,0
158,32813.0,365,0.45294634323474353,11643929.45018461,13.5,13.5,187.4007866382599,245.9556932364476,0,0
159,25304.0,365,0.45068161151856984,12626516.058762308,16.5,6.0,188.88637852668762,245.69331782384404,0,0
160,27012.0,365,0.44842820346097695,10687784.93698095,9.0,9.0,190.36846566200256,246.27431903485083,0,0
161,30441.0,365,0.4461860624436721,9213984.26224315,10.5,7.5,191.8581862449646,245.01238968871897,0,0
162,37363.0,365,0.4439551321314537,10577285.956563035,9.0,12.0,193.26131677627563,260.1326048111554,0,0
163,33834.0,365,0.4417353564707965,15419761.153801905,13.5,13.5,194.7600395679474,243.54070147479382,0,0
164,30298.0,365,0.43952667968844245,10929034.848737158,15.0,9.0,196.2710325717926,241.56299802258408,0,0
165,46761.0,365,0.43732904629000025,12119431.651078232,12.0,15.0,197.77014327049255,243.47768334688885,0,0
166,17019.0,365,0.43514240105855023,11045806.646484375,18.0,4.5,199.26081609725952,244.8558754449338,0,0
167,35544.0,365,0.4329666890532575,14053964.526597282,10.5,16.5,200.73430466651917,247.71145675286425,0,0
168,26993.0,365,0.4308018556079912,12499437.90883187,10.5,12.0,202.1447718143463,258.7795118534235,0,0
169,29264.0,365,0.42864784632995123,10722483.923900364,7.5,10.5,203.5986773967743,251.04793902122654,0,0
170,17285.0,365,0.4265046070983015,15507214.285322132,10.5,4.5,205.02686977386475,255.56781135016718,0,0
171,30294.0,365,0.42437208406280996,11774967.45719178,10.5,13.5,206.39504098892212,266.7794761233111,0,0
172,31402.0,365,0.4222502236424959,12051427.443707192,12.0,12.0,207.72043561935425,275.3896776245398,0,0
173,23825.0,365,0.42013897252428345,15361369.82194724,7.5,7.5,209.04267477989197,276.0468838720252,0,0
174,41853.0,365,0.418038277661662,12728995.321834868,13.5,13.5,210.42908787727356,263.26929591861654,0,0
175,29889.0,365,0.4159480862733537,15864748.881686108,10.5,9.0,211.70321130752563,286.47146056154673,0,0
176,30947.0,365,0.41386834584198695,11539830.369571382,13.5,10.5,212.96931195259094,288.286718297322,0,0
177,29088.0,365,0.41179900411277703,17350534.954695527,4.5,9.0,214.1769139766693,302.2518948480272,0,0
178,42681.0,365,0.40974000909221314,12906874.101018032,7.5,13.5,215.4023642539978,297.84970206682567,0,0
179,36974.0,365,0.40769130904675205,14346900.075687608,4.5,12.0,216.53005838394165,323.6693269106356,0,0
180,32331.0,365,0.4056528525015183,15657781.233304795,18.0,15.0,217.66675543785095,321.10578517354344,0,0
181,37983.0,365,0.4036245882390107,15720689.540796233,10.5,13.5,218.8155438899994,317.7260350392498,0,0
182,31149.0,365,0.40160646529781563,15553966.30434236,13.5,10.5,219.94697451591492,322.60042431205227,0,0
183,35869.0,365,0.3995984329713266,17218955.949419413,4.5,12.0,221.01176118850708,342.7916684113148,0,0
184,43265.0,365,0.39760044080646995,13110172.239059824,15.0,15.0,222.09317898750305,337.51987468569456,0,0
185,42517.0,365,0.39561243860243755,12971804.15353703,7.5,15.0,223.16948223114014,339.12375732194033,0,0
186,42416.0,365,0.3936343764094254,14842418.459966289,18.0,15.0,224.21450400352478,349.27501956930865,0,0
187,37007.0,365,0.39166620452737827,16310129.621660959,12.0,12.0,225.26396584510803,347.7973048065752,0,0
188,41582.0,365,0.3897078735047414,12934210.898303725,10.5,13.5,226.2771337032318,360.25619750306737,0,0
189,46457.0,365,0.38775933413721764,11953290.189297944,12.0,15.0,227.30001378059387,356.83557445102525,0,0
190,24121.0,365,0.38582053746653155,17261860.44392391,7.5,7.5,228.3408718109131,350.67222365384504,0,0
191,18648.0,365,0.3838914347791989,16391281.214619007,13.5,7.5,229.35300588607788,360.6241593442756,0,0
192,26245.0,365,0.38197197760530294,18151968.509706765,22.5,9.0,230.37260723114014,357.983050696852,0,0
193,29788.0,365,0.3800621177172764,20821375.393640302,22.5,9.0,231.38877964019775,359.1910159600726,0,0
194,28426.0,365,0.37816180712869,13805923.398581978,21.0,9.0,232.42470526695251,352.3418965350184,0,0
195,36839.0,365,0.37627099809304654,18032746.066200234,10.5,12.0,233.45245742797852,355.14398688845563,0,0
196,33859.0,365,0.3743896431025813,19173824.995248288,13.5,12.0,234.4878375530243,352.5275318413733,0,0
197,31961.0,365,0.37251769488706843,14916664.312590968,16.5,7.5,235.55019783973694,343.5745900568734,0,0
198,32549.0,365,0.37065510641263305,18143358.23312286,4.5,12.0,236.63588333129883,336.19312668064066,0,0
199,37250.0,365,0.3688018308805699,15505412.375516374,18.0,10.5,237.7053189277649,341.30152503445515,0,0
200,42340.0,365,0.36695782172616703,18032801.025454838,4.5,16.5,238.75614976882935,347.3442020699244,0,0
201,39911.0,365,0.3651230326175362,17346628.82489298,12.0,13.5,239.8396987915039,336.8560096146441,0,0
202,37183.0,365,0.36329741745444855,16921047.299127784,7.5,12.0,240.913152217865,340.0240672176333,0,0
203,46365.0,365,0.3614809303671763,14259607.495451627,7.5,13.5,242.02360773086548,328.69394201462217,0,0
204,35856.0,365,0.3596735257153404,17597183.4135381,10.5,15.0,243.1311399936676,329.5615055732352,0,0
205,37055.0,365,0.35787515808676373,19631686.589057148,18.0,12.0,244.24370789527893,328.06986384504876,0,0
206,40686.0,365,0.35608578229632987,18214103.054922946,15.0,12.0,245.43353009223938,306.76852468582155,0,0
207,38242.0,365,0.35430535338484825,21054262.0273491,13.5,13.5,246.63474917411804,303.85797687225676,0,0
208,30596.0,365,0.352533826617924,21486378.171674337,12.0,7.5,247.73662281036377,331.2539550756633,0,0
209,51600.0,365,0.3507711574848344,17620663.84492455,10.5,15.0,248.98268508911133,292.92275853729285,0,0
210,26532.0,365,0.3490173016974102,19256215.9427119,13.5,10.5,250.21841144561768,295.3728372614225,0,0
211,38648.0,365,0.34727221518892315,14624851.11755137,7.5,13.5,251.52707362174988,278.91078893925896,0,0
212,38851.0,365,0.34553585411297855,13669764.60211098,18.0,13.5,252.80286383628845,286.0971935985672,0,0
213,25856.0,365,0.34380817484241366,20539123.666136023,18.0,7.5,254.03607892990112,295.9743210170597,0,0
214,38255.0,365,0.34208913396820156,16503580.72916845,12.0,10.5,255.36288380622864,275.0969690511612,0,0
215,32774.0,365,0.34037868829836054,18890348.111635808,15.0,12.0,256.7647342681885,260.37013925844593,0,0
216,32301.0,365,0.33867679485686875,18719435.143043663,7.5,10.5,258.0917103290558,275.06148058272925,0,0
217,30593.0,365,0.33698341088258443,18225522.675195314,7.5,10.5,259.5235481262207,254.91714265590088,0,0
218,34066.0,365,0.3352984938281715,22358356.71557149,10.5,10.5,260.98222517967224,250.22673739628172,0,0
219,37368.0,365,0.33362200135903064,18979027.35485338,13.5,13.5,262.51264929771423,238.49598009927928,0,0
220,25746.0,365,0.33195389135223546,15972788.693782106,7.5,9.0,264.07650661468506,233.39725180747376,0,0
221,33593.0,365,0.3302941218954743,17713279.771901757,12.0,13.5,265.5633385181427,245.4884100557629,0,0
222,27707.0,365,0.3286426512859969,15011482.648132492,4.5,9.0,267.43552446365356,194.95926720056767,0,0
223,31804.0,365,0.32699943802956694,16401887.652857449,10.5,9.0,269.02110719680786,230.19927775946647,0,0
224,41339.0,365,0.3253644408394191,17774458.83941299,7.5,13.5,270.57302832603455,235.19236456422104,0,0
225,34393.0,365,0.323737618635222,22473842.47774508,18.0,10.5,272.04950737953186,247.20973801519892,0,0
226,36136.0,365,0.3221189305420459,17751502.92968215,4.5,12.0,273.55739545822144,242.0604056484099,0,0
227,24201.0,365,0.32050833588933564,22379003.672324486,7.5,9.0,275.23751616477966,217.2462958019917,0,0
228,26314.0,365,0.31890579420988896,13394165.976110337,16.5,7.5,276.8159873485565,231.2364037756163,0,0
229,39192.0,365,0.3173112652388395,17686738.69681079,13.5,12.0,278.1778542995453,268.0144339614053,0,0
230,27295.0,365,0.3157247089126453,19912978.320189428,4.5,10.5,279.60822558403015,255.17850082641434,0,0
231,28410.0,365,0.3141460853680821,16714378.50224208,12.0,7.5,281.14893674850464,236.90358609460446,0,0
232,32268.0,365,0.31257535494124167,14878568.557325557,10.5,9.0,282.5265414714813,264.9526340264859,0,0
233,25287.0,365,0.3110124781665355,11466181.427769156,21.0,10.5,283.9867813587189,249.95893016626147,0,0
234,40561.0,365,0.3094574157757028,20442119.860774294,10.5,12.0,285.3431680202484,269.0973085715873,0,0
235,29679.0,365,0.30791012869682427,22114770.738725387,21.0,9.0,286.6312999725342,283.3560640680593,0,0
236,19553.0,365,0.30637057805334017,20182497.350824058,16.5,7.5,287.92634177207947,281.84418458783176,0,0
237,33637.0,365,0.3048387251630735,18228153.72854773,13.5,12.0,289.2066333293915,285.09131214324503,0,0
238,35259.0,365,0.30331453153725807,19785578.4601402,13.5,12.0,290.5040361881256,281.331274663699,0,0
239,32549.0,365,0.3017979588795718,19221299.996939212,7.5,7.5,291.73629999160767,296.20280898343793,0,0
240,39260.0,365,0.30028896908517394,16987677.594713185,10.5,12.0,292.9354958534241,304.3706300379817,0,0
241,52750.0,365,0.2987875242397481,14280197.65745398,13.5,16.5,294.1576852798462,298.644377139241,0,0
242,31429.0,365,0.2972935866185493,15660134.357970355,10.5,10.5,295.37532472610474,299.7603281673732,0,0
243,33751.0,365,0.29580711868545656,17952442.54535531,7.5,13.5,296.5772247314453,303.6858294185396,0,0
244,28218.0,365,0.2943280830920293,20365151.022752568,4.5,9.0,297.7712438106537,305.690257681638,0,0
245,18448.0,365,0.29285644267656913,20602010.63187072,16.5,9.0,298.93983125686646,312.3429069710742,0,0
246,35567.0,365,0.2913921604631863,17965175.18562714,10.5,12.0,300.08603405952454,318.4427739607278,0,0
247,30785.0,365,0.2899351996608704,14206164.24150792,21.0,10.5,301.1727650165558,335.869699522606,0,0
248,31667.0,365,0.288485523662566,19738470.838118043,10.5,10.5,302.2378830909729,342.6850118938656,0,0
249,30722.0,365,0.2870430960442532,15743421.661954194,13.5,12.0,303.33550906181335,332.5358634877406,0,0
250,36319.0,365,0.2856078805640319,14908539.786614405,18.0,13.5,304.4325249195099,332.7208056649348,0,0
251,50565.0,365,0.28417984116121175,20621818.376321703,13.5,18.0,305.49569630622864,343.31247488374765,0,0
252,48203.0,365,0.2827589419554057,13787673.618819563,18.0,15.0,306.55670857429504,344.01110240240456,0,0
253,44205.0,365,0.28134514724562865,18018939.38652611,10.5,16.5,307.7947254180908,294.8263602625188,0,0
254,36952.0,365,0.2799384215094005,20553575.2306052,13.5,12.0,310.0339152812958,163.00538243665275,0,0
255,47125.0,365,0.27853872940185354,16113229.353486195,12.0,13.5,312.07907009124756,178.47059705402225,0,0
256,42288.0,365,0.27714603575484426,17174723.566606913,7.5,13.5,314.0977966785431,180.80705049265083,0,0
