episode,total_reward,episode_length,epsilon,avg_loss,final_risk,risk_reduction,training_time,steps_per_second,avg_reward_10,avg_reward_100
64,28248.0,365,0.7255664080186092,1609981.5150069564,21.0,4.5,48.646795988082886,485.6024477403254,0,0
65,27267.0,365,0.7219385759785161,2086735.248183326,4.5,9.0,49.409064054489136,478.8341740731844,0,0
66,33228.0,365,0.7183288830986235,1568793.1939713988,13.5,10.5,50.172632932662964,478.0184347912972,0,0
67,45551.0,365,0.7147372386831304,1770990.2384979667,10.5,15.0,50.93042778968811,481.6606982961986,0,0
68,28717.0,365,0.7111635524897147,1509071.6984174335,10.5,9.0,51.6876904964447,481.99917511232013,0,0
69,30697.0,365,0.7076077347272661,2158019.711308059,15.0,10.5,52.44228672981262,483.70238792596285,0,0
70,46192.0,365,0.7040696960536298,2449877.3709138217,4.5,15.0,53.422109603881836,372.51630846721457,0,0
71,40526.0,365,0.7005493475733616,2030845.9056734268,13.5,16.5,54.53976821899414,326.57557063014633,0,0
72,26775.0,365,0.6970466008354949,1064608.6801777878,10.5,12.0,55.65590763092041,327.0200801977516,0,0
73,22403.0,365,0.6935613678313174,1904614.3526032749,21.0,7.5,56.836511850357056,309.1637264977494,0,0
74,27831.0,365,0.6900935609921608,2262091.4627234056,10.5,10.5,58.04777789115906,301.3375985991704,0,0
75,37258.0,365,0.6866430931872,1924535.303586526,18.0,10.5,59.230220317840576,308.68310520991633,0,0
76,35619.0,365,0.683209877721264,2396467.27569764,12.0,10.5,60.43087577819824,304.000616372718,0,0
77,31353.0,365,0.6797938283326577,2104632.9227906945,10.5,10.5,61.65589499473572,297.9545096702032,0,0
78,47506.0,365,0.6763948591909944,2925627.989255137,18.0,18.0,62.90994358062744,291.05730360555157,0,0
79,30540.0,365,0.6730128848950394,3295185.8628825983,4.5,9.0,64.16457152366638,290.9229003109102,0,0
80,35066.0,365,0.6696478204705641,2934204.3290039063,13.5,12.0,65.42957949638367,288.5357308981746,0,0
81,40932.0,365,0.6662995813682113,3713186.453682176,12.0,10.5,66.69806694984436,287.7442729166972,0,0
82,25167.0,365,0.6629680834613703,2442251.9032882066,12.0,10.5,67.98293709754944,284.0753990992248,0,0
83,48025.0,365,0.6596532430440635,4000355.7856505513,12.0,15.0,69.259774684906,285.86251189210236,0,0
84,26825.0,365,0.6563549768288431,2832957.0229813247,7.5,4.5,70.56521010398865,279.60019673473664,0,0
85,27379.0,365,0.6530732019446989,2952148.5213827053,10.5,6.0,71.86222839355469,281.41469009054816,0,0
86,24075.0,365,0.6498078359349754,2606228.4595000804,18.0,7.5,73.13218879699707,287.4105358014493,0,0
87,50375.0,365,0.6465587967553006,3398210.4586405717,7.5,12.0,74.36506342887878,296.05605514236856,0,0
88,39084.0,365,0.6433260027715241,3938614.0954870773,13.5,12.0,75.6446921825409,285.23897963016515,0,0
89,32777.0,365,0.6401093727576664,4650103.456532267,13.5,10.5,76.92903590202332,284.19183623764786,0,0
90,33032.0,365,0.6369088258938781,2975754.6245906465,7.5,12.0,78.21546244621277,283.7317075340496,0,0
91,35984.0,365,0.6337242817644086,3943687.6657801797,12.0,10.5,79.5127375125885,281.3589881286474,0,0
92,40193.0,365,0.6305556603555866,4287430.834915454,21.0,15.0,80.7609601020813,292.415794324243,0,0
93,25927.0,365,0.6274028820538087,3223150.974884953,10.5,9.0,81.95509481430054,305.6606564276707,0,0
94,31024.0,365,0.6242658676435396,4636487.053403254,18.0,9.0,83.23330187797546,285.5562376181851,0,0
95,38324.0,365,0.6211445383053219,4685290.062102687,10.5,10.5,84.5297966003418,281.52833459577084,0,0
96,29796.0,365,0.6180388156137954,5515093.5839709975,9.0,9.0,85.81730818748474,283.492594276339,0,0
97,24376.0,365,0.6149486215357264,2736555.913717359,15.0,9.0,87.08940148353577,286.92864048028076,0,0
98,32272.0,365,0.6118738784280477,3505236.665927333,18.0,6.0,88.39271664619446,280.055055337053,0,0
99,33187.0,365,0.6088145090359075,4885590.094889768,13.5,12.0,89.65096879005432,290.0849418625362,0,0
100,30768.0,365,0.6057704364907279,3586627.011865903,16.5,12.0,90.9093337059021,290.05894506689606,0,0
101,46664.0,365,0.6027415843082743,4478315.351727713,13.5,16.5,92.19567537307739,283.7504290765235,0,0
102,33900.0,365,0.599727876386733,5265121.718501178,7.5,10.5,93.42052245140076,297.9963837605192,0,0
103,40383.0,365,0.5967292370047993,6187388.532700129,4.5,12.0,94.65036296844482,296.7864490895785,0,0
104,43296.0,365,0.5937455908197753,4586268.547478328,4.5,13.5,95.81184482574463,314.2537248481405,0,0
105,24097.0,365,0.5907768628656764,6008815.386697346,10.5,7.5,96.93674898147583,324.4720878133352,0,0
106,42846.0,365,0.587822978551348,5482105.522753906,4.5,12.0,98.036137342453,332.00278714573244,0,0
107,39770.0,365,0.5848838636585912,4632975.003487532,7.5,15.0,99.13455271720886,332.2968782015885,0,0
108,35063.0,365,0.5819594443402983,4267954.295501124,16.5,13.5,100.22297954559326,335.3463829459127,0,0
109,35593.0,365,0.5790496471185969,5102412.487616384,7.5,12.0,101.27482151985168,347.0103009126774,0,0
110,30651.0,365,0.5761543988830038,4538567.492847014,13.5,10.5,102.3214967250824,348.723269812764,0,0
111,40776.0,365,0.5732736268885888,6838145.7580961045,13.5,12.0,103.34296870231628,357.32747264238054,0,0
112,43281.0,365,0.5704072587541459,6608430.197531839,15.0,13.5,104.3937509059906,347.36027953622397,0,0
113,27988.0,365,0.5675552224603752,5780672.459329517,13.5,9.0,105.41268944740295,358.215913095281,0,0
114,45497.0,365,0.5647174463480732,7191705.360152237,10.5,13.5,106.42071652412415,362.0934481117661,0,0
115,42386.0,365,0.5618938591163328,4015958.711602365,18.0,13.5,107.40459156036377,370.9820724743989,0,0
116,31781.0,365,0.5590843898207511,6244887.244255672,13.5,10.5,108.39011573791504,370.36128419184496,0,0
117,36312.0,365,0.5562889678716475,7169952.316121308,7.5,13.5,109.36011052131653,376.29068346125666,0,0
118,39099.0,365,0.5535075230322892,6689082.682915507,12.0,13.5,110.30889844894409,384.7013535603046,0,0
119,43501.0,365,0.5507399854171278,6334630.884017819,18.0,13.5,111.22178149223328,399.832161067291,0,0
120,36816.0,365,0.5479862854900421,7772217.228919627,16.5,13.5,112.09740495681763,416.845841577877,0,0
121,32673.0,365,0.5452463540625919,7436154.86192744,18.0,12.0,113.00903153419495,400.38323701583755,0,0
122,27904.0,365,0.542520122292279,7971368.9532868685,16.5,9.0,113.89932060241699,409.97920004670414,0,0
123,29255.0,365,0.5398075216808176,6879210.777794574,9.0,10.5,114.78235268592834,413.3485145280199,0,0
124,33274.0,365,0.5371084840724134,8392273.042595515,13.5,10.5,115.65476274490356,418.38123740658017,0,0
125,46400.0,365,0.5344229416520514,6932859.763116706,12.0,15.0,116.54166579246521,411.5444196561182,0,0
126,41802.0,365,0.5317508269437912,6970406.689402291,12.0,13.5,117.43482875823975,408.6600250867747,0,0
127,53028.0,365,0.5290920728090721,6980808.322287029,12.0,16.5,118.30153441429138,421.13490024144295,0,0
128,34028.0,365,0.5264466124450268,10624971.850361194,18.0,12.0,119.16341829299927,423.490923797297,0,0
129,28847.0,365,0.5238143793828016,6148756.281328928,7.5,10.5,120.02616739273071,423.0662194995236,0,0
130,34617.0,365,0.5211953074858876,8069195.459793718,15.0,10.5,120.89539647102356,419.9123212914767,0,0
131,25994.0,365,0.5185893309484582,9736137.170119863,16.5,9.0,121.8215844631195,394.088460566209,0,0
132,29195.0,365,0.515996384293716,8501477.283866653,12.0,9.0,122.71688866615295,407.68266111486594,0,0
133,35940.0,365,0.5134164023722474,9054568.979698202,10.5,15.0,123.64369583129883,393.8251814686296,0,0
134,38135.0,365,0.5108493203603861,9757080.501613336,7.5,12.0,124.53036618232727,411.6524248009863,0,0
135,42279.0,365,0.5082950737585842,11493272.087675245,12.0,13.5,125.40525197982788,417.19730854328486,0,0
136,42982.0,365,0.5057535983897913,9282767.469616866,16.5,15.0,126.29268145561218,411.30028916091214,0,0
137,38834.0,365,0.5032248303978423,7626639.340903253,16.5,12.0,127.16486930847168,418.487827826695,0,0
138,44849.0,365,0.5007087062458531,9959485.816796875,13.5,15.0,128.03442072868347,419.7566601766908,0,0
139,37996.0,365,0.4982051627146238,10485823.459872646,12.0,13.5,128.91865754127502,412.7853475476157,0,0
140,25417.0,365,0.4957141369010507,10513368.090044413,13.5,9.0,129.791748046875,418.05517029322993,0,0
141,41490.0,365,0.4932355662165454,10247408.528961098,13.5,16.5,130.68813586235046,407.18982754846564,0,0
142,27619.0,365,0.4907693883854627,9630981.863487264,7.5,7.5,131.57640314102173,410.91235573373115,0,0
143,23023.0,365,0.4883155414435354,11049750.854149722,15.0,7.5,132.45685029029846,414.5620782574387,0,0
144,34006.0,365,0.4858739637363177,14952554.228424657,21.0,7.5,133.37017130851746,399.6404251286825,0,0
145,34248.0,365,0.4834445939176361,12383875.372377997,16.5,10.5,134.29652738571167,394.01695415603825,0,0
146,35410.0,365,0.4810273709480479,15610157.135350225,7.5,12.0,135.21268367767334,398.40363833387374,0,0
147,38177.0,365,0.4786222340933077,9108779.254826626,4.5,15.0,136.15492177009583,387.37555076083623,0,0
148,43652.0,365,0.47622912292284114,13298124.23762575,7.5,15.0,137.09606313705444,387.826965017519,0,0
149,45031.0,365,0.4738479773082269,7734505.23048079,13.5,13.5,138.04311895370483,385.40495035546695,0,0
150,33513.0,365,0.4714787374216858,12401426.478031358,15.0,10.5,139.01801991462708,374.3970050606122,0,0
151,40437.0,365,0.46912134373457737,11711088.315855093,18.0,12.0,140.0194594860077,364.47531177223186,0,0
152,36666.0,365,0.46677573701590447,10320911.945553295,4.5,15.0,141.015141248703,366.58299235284204,0,0
153,31483.0,365,0.46444185833082496,17080981.871444244,18.0,13.5,142.0336196422577,358.3777548054594,0,0
154,39533.0,365,0.46211964903917085,12182760.378978489,10.5,12.0,143.07607245445251,350.13575265005386,0,0
155,27365.0,365,0.459809050793975,15132875.664776862,10.5,12.0,144.15350675582886,338.76775552229907,0,0
156,45229.0,365,0.4575100055400051,12535378.959451253,12.0,13.5,145.1935839653015,350.93548505409865,0,0
157,35251.0,365,0.45522245551230506,14864765.1791631,7.5,12.0,146.2882468700409,333.43598145120313,0,0
158,32049.0,365,0.45294634323474353,14492436.45872485,13.5,13.5,147.38539838790894,332.67966552993437,0,0
159,23249.0,365,0.45068161151856984,11843514.283706121,16.5,6.0,148.5288529396057,319.20813945632983,0,0
160,27136.0,365,0.44842820346097695,14558908.217484482,9.0,9.0,149.65063452720642,325.37528163630344,0,0
161,31536.0,365,0.4461860624436721,16383973.877169842,7.5,10.5,150.81999111175537,312.13746501524986,0,0
162,38109.0,365,0.4439551321314537,17714067.68741706,9.0,12.0,151.96626448631287,318.4231685926612,0,0
163,31984.0,365,0.4417353564707965,12499984.901126392,13.5,13.5,153.11802887916565,316.90509123653186,0,0
164,29043.0,365,0.43952667968844245,16867417.723662242,15.0,9.0,154.3529667854309,295.56141903834293,0,0
165,46192.0,365,0.43732904629000025,11080117.944702484,12.0,15.0,155.56510639190674,301.120430394317,0,0
166,16267.0,365,0.43514240105855023,11695242.915361462,18.0,4.5,156.802583694458,294.9549048273375,0,0
167,38498.0,365,0.4329666890532575,16283319.343200183,13.5,13.5,158.09142446517944,283.20022790378465,0,0
168,26029.0,365,0.4308018556079912,17619926.799745828,10.5,12.0,159.37625885009766,284.0833062101108,0,0
169,29837.0,365,0.42864784632995123,20580803.332309503,7.5,10.5,160.66778326034546,282.6117703264842,0,0
170,17300.0,365,0.4265046070983015,13049233.881546982,10.5,4.5,162.00532603263855,272.8884694836652,0,0
171,26135.0,365,0.42437208406280996,18769135.781300835,10.5,13.5,163.34685349464417,272.0779188927794,0,0
172,28797.0,365,0.4222502236424959,22014801.81672731,12.0,12.0,164.6562054157257,278.7638633458489,0,0
173,24200.0,365,0.42013897252428345,22550881.094627567,7.5,7.5,165.8809609413147,298.01865953980507,0,0
174,42301.0,365,0.418038277661662,18141464.758989725,13.5,13.5,167.20005679130554,276.70468374419744,0,0
175,30112.0,365,0.4159480862733537,23602656.101757813,7.5,12.0,168.44331574440002,293.5832467496106,0,0
176,30021.0,365,0.41386834584198695,12162260.38767926,13.5,10.5,169.75282168388367,278.7310763507685,0,0
177,28654.0,365,0.41179900411277703,17451970.933481377,4.5,9.0,171.0549590587616,280.30836610785195,0,0
178,41888.0,365,0.40974000909221314,16731406.132159675,7.5,13.5,172.32375359535217,287.6746308987149,0,0
179,37385.0,365,0.40769130904675205,15480828.090162136,4.5,12.0,173.54276275634766,299.4235085993356,0,0
180,31845.0,365,0.4056528525015183,15062399.291783497,21.0,12.0,174.78450441360474,293.94197888654173,0,0
181,36783.0,365,0.4036245882390107,14314133.210474636,10.5,13.5,175.98156785964966,304.91282747456205,0,0
182,32423.0,365,0.40160646529781563,23904091.045197453,13.5,10.5,177.16438484191895,308.58535637502536,0,0
183,37006.0,365,0.3995984329713266,15521458.427226027,4.5,12.0,178.31851172447205,316.25638871920705,0,0
184,42793.0,365,0.39760044080646995,14902431.525157856,15.0,15.0,179.50456523895264,307.7432810102541,0,0
185,42707.0,365,0.39561243860243755,15155214.75263538,7.5,15.0,180.7529525756836,292.37720478308734,0,0
186,42902.0,365,0.3936343764094254,27338782.00228489,18.0,15.0,182.18523836135864,254.83740999913107,0,0
187,35145.0,365,0.39166620452737827,20173767.950005352,12.0,12.0,183.6809597015381,244.0294125617079,0,0
188,40693.0,365,0.3897078735047414,23085199.55021939,10.5,13.5,185.01895093917847,272.7970032477171,0,0
189,46258.0,365,0.38775933413721764,22554333.518806186,12.0,15.0,186.23610258102417,299.8804647270653,0,0
190,23794.0,365,0.38582053746653155,17231483.442952696,7.5,7.5,187.38442969322205,317.8536813446798,0,0
191,17408.0,365,0.3838914347791989,22444301.557170376,15.0,6.0,188.42157435417175,351.92776258017057,0,0
192,25772.0,365,0.38197197760530294,25726028.909883346,22.5,9.0,189.43626952171326,359.71394333566735,0,0
193,29342.0,365,0.3800621177172764,25127055.508845247,22.5,9.0,190.41297841072083,373.7039808973948,0,0
194,27566.0,365,0.37816180712869,14434171.5424497,22.5,7.5,191.3765652179718,378.79306488359987,0,0
195,36380.0,365,0.37627099809304654,22763883.170628212,10.5,12.0,192.34776902198792,375.8222512006803,0,0
196,32271.0,365,0.3743896431025813,20995737.21140839,13.5,12.0,193.29731702804565,384.3934142049111,0,0
197,31130.0,365,0.37251769488706843,16620918.062581602,16.5,7.5,194.29458928108215,365.9983508902873,0,0
198,33754.0,365,0.37065510641263305,19218469.267738655,4.5,12.0,195.25593209266663,379.6772551910091,0,0
199,37219.0,365,0.3688018308805699,22493920.079026647,18.0,10.5,196.27924156188965,356.68584233578616,0,0
200,44126.0,365,0.36695782172616703,18221097.940103274,4.5,16.5,197.22356915473938,386.5184103098442,0,0
201,39897.0,365,0.3651230326175362,20248763.260948204,12.0,13.5,198.1659996509552,387.29646532619586,0,0
202,36326.0,365,0.36329741745444855,19751762.247249573,7.5,12.0,199.09171652793884,394.28901975873725,0,0
203,46624.0,365,0.3614809303671763,31693759.625599314,7.5,13.5,200.09151601791382,365.0732008366355,0,0
204,36450.0,365,0.3596735257153404,24926209.949545164,13.5,12.0,201.02104592323303,392.67160519666527,0,0
205,34374.0,365,0.35787515808676373,15760536.81148063,18.0,12.0,201.95141220092773,392.3186047804863,0,0
206,40004.0,365,0.35608578229632987,25168502.582924873,12.0,15.0,203.0312123298645,338.02551992598825,0,0
207,36006.0,365,0.35430535338484825,21075967.408762306,13.5,13.5,204.23704266548157,302.69598401935775,0,0
208,28596.0,365,0.352533826617924,19704938.857301477,15.0,4.5,205.18124532699585,386.5695521495614,0,0
209,51284.0,365,0.3507711574848344,23137222.395577375,10.5,15.0,206.11644077301025,390.2927474203912,0,0
210,22699.0,365,0.3490173016974102,18348187.569204837,13.5,10.5,207.05633282661438,388.3424682657597,0,0
211,35565.0,365,0.34727221518892315,18972743.03936751,7.5,13.5,207.99868249893188,387.32968315504536,0,0
212,38857.0,365,0.34553585411297855,24922023.461777613,18.0,13.5,208.93742489814758,388.81806159490685,0,0
213,23771.0,365,0.34380817484241366,17445701.267877784,18.0,7.5,209.89094972610474,382.79024237049157,0,0
214,37265.0,365,0.34208913396820156,32163455.401468858,12.0,10.5,210.83846187591553,385.2193347313667,0,0
215,31906.0,365,0.34037868829836054,19589008.429873448,15.0,12.0,211.7817738056183,386.9345743512572,0,0
216,32977.0,365,0.33867679485686875,26477884.64902879,7.5,10.5,212.7834188938141,364.400528991213,0,0
217,29611.0,365,0.33698341088258443,24730681.393629603,9.0,9.0,213.82971715927124,348.8489009780806,0,0
218,32712.0,365,0.3352984938281715,31085560.187968213,12.0,9.0,214.87668180465698,348.62686300693554,0,0
219,37870.0,365,0.33362200135903064,23287264.940651756,10.5,16.5,215.91597414016724,351.20051166431296,0,0
220,25915.0,365,0.33195389135223546,20089368.685033176,7.5,9.0,216.95920610427856,349.87424902276973,0,0
221,32480.0,365,0.3302941218954743,22044950.55836098,12.0,13.5,218.02750658988953,341.6641711917375,0,0
222,27934.0,365,0.3286426512859969,26835109.63746522,4.5,9.0,219.1193277835846,334.30382383833796,0,0
223,31859.0,365,0.32699943802956694,21665482.224933114,10.5,9.0,220.26829838752747,317.6756644142555,0,0
224,40906.0,365,0.3253644408394191,27301180.803898223,7.5,13.5,221.36388206481934,333.15574845202974,0,0
225,31682.0,365,0.323737618635222,18297369.275246147,16.5,12.0,222.5051121711731,319.8303286671767,0,0
226,35798.0,365,0.3221189305420459,25156728.312776916,4.5,12.0,223.6245982646942,326.04246011843344,0,0
227,26035.0,365,0.32050833588933564,23884443.1568948,7.5,9.0,224.8231966495514,304.52235261729686,0,0
228,24735.0,365,0.31890579420988896,20760975.802458797,16.5,7.5,225.978444814682,315.9494306218891,0,0
229,39029.0,365,0.3173112652388395,23812411.065138057,13.5,12.0,227.199316740036,298.966658516752,0,0
230,28325.0,365,0.3157247089126453,23157608.50302333,4.5,10.5,228.41123580932617,301.1752263406383,0,0
231,27630.0,365,0.3141460853680821,26152041.315089896,12.0,7.5,229.63452696800232,298.3754091666983,0,0
232,31923.0,365,0.31257535494124167,23218856.80267819,10.5,9.0,230.88740158081055,291.3300311687847,0,0
233,24230.0,365,0.3110124781665355,20965217.349757865,22.5,9.0,232.18961715698242,280.29153289119074,0,0
234,39455.0,365,0.3094574157757028,16224711.952865476,10.5,12.0,233.59253764152527,260.17155214533653,0,0
235,29492.0,365,0.30791012869682427,28202949.761172947,21.0,9.0,234.8986852169037,279.4477491521216,0,0
236,20292.0,365,0.30637057805334017,14603435.78624251,16.5,7.5,236.27099657058716,265.9746266911587,0,0
237,32002.0,365,0.3048387251630735,30787225.458173696,13.5,12.0,237.58910870552063,276.91119012300305,0,0
238,35284.0,365,0.30331453153725807,25378286.235616438,13.5,12.0,239.049170255661,249.98946103669826,0,0
239,31980.0,365,0.3017979588795718,22829442.45348887,7.5,7.5,240.6586878299713,226.7760264478049,0,0
240,38681.0,365,0.30028896908517394,31744438.391922623,10.5,12.0,242.16912603378296,241.65172668362683,0,0
241,51989.0,365,0.2987875242397481,28740847.977274187,13.5,16.5,243.6644105911255,244.10069522064111,0,0
242,31538.0,365,0.2972935866185493,27978040.088926047,10.5,10.5,245.26191091537476,228.48195675423653,0,0
243,34164.0,365,0.29580711868545656,24681021.982143622,7.5,13.5,246.7761960029602,241.03783560465362,0,0
244,26444.0,365,0.2943280830920293,29971138.82770762,4.5,9.0,248.28771591186523,241.47879088434382,0,0
245,19926.0,365,0.29285644267656913,26820336.450703662,16.5,9.0,249.75391697883606,248.94266429234762,0,0
246,37196.0,365,0.2913921604631863,25361078.038607664,10.5,12.0,251.23702716827393,246.10443822676697,0,0
247,33219.0,365,0.2899351996608704,28210666.456806507,18.0,13.5,252.69372868537903,250.5660876398091,0,0
248,34486.0,365,0.288485523662566,18352212.19281357,10.5,10.5,254.4372456073761,209.34697873876632,0,0
249,32772.0,365,0.2870430960442532,20711605.120775364,13.5,12.0,255.76328206062317,275.256384623683,0,0
250,36323.0,365,0.2856078805640319,36684523.66968108,18.0,13.5,257.05292773246765,283.0234753379726,0,0
251,46633.0,365,0.28417984116121175,29284962.89515598,13.5,18.0,258.3597981929779,279.2931748242971,0,0
252,50155.0,365,0.2827589419554057,22879705.969137948,18.0,15.0,259.46150827407837,331.30313161463755,0,0
253,39862.0,365,0.28134514724562865,29033616.7304634,10.5,16.5,260.7081573009491,292.78489144310623,0,0
254,35755.0,365,0.2799384215094005,22083694.910372965,13.5,12.0,261.9385190010071,296.66072991608775,0,0
255,46799.0,365,0.27853872940185354,22682032.859444562,12.0,13.5,263.04365038871765,330.27747113051123,0,0
256,39526.0,365,0.27714603575484426,29600917.800826732,7.5,13.5,264.111820936203,341.70573309596466,0,0
